text,label
"Right-angled Triangles (SOHCAHTOA) Identify questions involving a 2D right-angled triangle that require the use of the Tangent (tan) ratio Which ratio would you use to find the value of p ? ![A right-angled triangle with the angle labelled 32 degrees, the side adjacent to this is 6cm and the side opposite is p.]() None of these","1450    Does not understand how to apply sohcahtoa
Name: MisconceptionName, dtype: object"
BIDMAS Use the order of operations to carry out calculations involving roots √(8^2)= 16,"2175    Mixes up squaring and multiplying by 2 or doub...
Name: MisconceptionName, dtype: object"
Percentages of an Amount Express one quantity as a percentage of another mentally What is 60  m as a percentage of 2  km ? 60 %,"2039    Thinks you need to just add a % sign to a numb...
Name: MisconceptionName, dtype: object"
"Sharing in a Ratio Solve coordinate geometry questions involving ratio ![A straight line on squared paper. Points P, Q and R lie on this line. The leftmost end of the line is labelled P. If you travel right 4 squares and up 1 square you get to point Q. If you then travel 8 squares right and 2 squares up from Q you reach point R.]() What is the ratio of P Q: P R ? 1: 2","644    May have estimated when using ratios with geom...
Name: MisconceptionName, dtype: object"
Writing Ratios Convert ratios to fractions A lassi drink is made of yoghurt and water in the ratio 5:1. What fraction of the drink is water? Not enough information,"888    Does not understand the relationship between a...
Name: MisconceptionName, dtype: object"
"Factors and Highest Common Factor Understand the relationship between different factors of a number If you can connect dots to draw a regular octagon in a ring of equally spaced dots, which other regular shape can you definitely draw? Hexagon","2417    Does not use the associative property of multi...
Name: MisconceptionName, dtype: object"
"Sequences-Others Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one What is the 7th pattern in this sequence? ![Three consecutive patterns in a sequence. The first pattern is 1 orange square. The second pattern is 3 orange squares arranged as an incomplete rectangle of base 2 and height 2, with the top left orange square missing. The third pattern is 5 orange squares arranged as an incomplete rectangle of base 3 and height 2, with the top left orange square missing.]() ![11 orange squares arranged as an incomplete rectangle of base 6 and height 2, with the top left orange square missing.]()","713    When asked for a specific term in a sequence g...
Name: MisconceptionName, dtype: object"
"BIDMAS Solve two-step linear equations, with the variable on one side, with all positive integers a, b and c are different numbers a/b+c=a ÷(b+c) Is the above relationship... Need more information","1316    Does not understand that the numerator and den...
Name: MisconceptionName, dtype: object"
Dividing Fractions Divide proper fractions in the form: Fraction ÷ Integer Calculate: 4/8÷ 2 4/4,"1156    When dividing a fraction by an integer, divide...
Name: MisconceptionName, dtype: object"
Volume and Capacity Units Convert between cl and l      30  centilitres = litres  What should replace the star? 0.03,"2505    Confuses cl and ml
Name: MisconceptionName, dtype: object"
Indirect (Inverse) Proportion Given a situation sketch an appropriate non linear real life graph Which of the following graphs is most likely to represent the change in journey time against average speed? ![A straight line graph starting partway up the y-axis and travelling right with a negative gradient until it hits the x-axis.](),"1860    Believes a reciprocal graph can be a straight ...
Name: MisconceptionName, dtype: object"
"Linear Equations Solve two-step linear equations, with the variable on one side, with all positive integers Isaac is trying to solve the equation below.  Here are his steps.  Which steps, if any, are correct? ![An equation 15 =  2p - 4 on the first line.  On the second line, Step 1 : 11 = 2p.  On the third line, Step 2: 22 = p]() Both steps are correct","1214    When solving an equation, uses the same operat...
Name: MisconceptionName, dtype: object"
Angles in Polygons Work out the size of each interior angle in a regular polygon Tom and Katie are discussing how to calculate the size of each interior angle in a regular 20 sided shape  Tom says you can do 18 × 180/20  Katie says you can do 180-360/20  Who is correct? Only Katie,"1406    Does not recognise that interior and exterior ...
Name: MisconceptionName, dtype: object"
Real Life Graphs Compare real life graphs Tom and Katie are discussing graphs that show the volume of water (V) flowing from a kitchen tap over time (t). Tom says this graph shows water flowing at a constant rate ![A sketch of a graph showing V on the y axis and t on the x axis. A line starts at the origin and slopes upwards getting gradually steeper. ]() Katie says this graph shows water flowing at a constant rate ![A sketch of a graph showing V on the y axis and t on the x axis. A horizontal straight line goes from halfway up the y axis straight across the graph. ]() Who is correct? Both Tom and Katie,"1216    Believes a curve can show a constant rate
Name: MisconceptionName, dtype: object"
"Midpoint Between Two Co-ordinates Calculate the midpoint between two coordinates in 2D, where all the values are integers but at least one is negative Cara is trying to work out the midpoint of these two points: (-5,7) and (-2,-1) She labels them like this: .[  x_1  y_1  x_2  y_2; (-5,   7) (-2,  -1) ]. And then decides to use this formula: (x_1+x_2/2, y_1+y_2/2) What is the y value of the midpoint? 4","2427    Does not divide by 2 when finding midpoint
Name: MisconceptionName, dtype: object"
Expanding Single Brackets Multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression Multiply out the brackets: -3(m-2) -3 m-6,"974    Believes multiplying a positive by a negative ...
Name: MisconceptionName, dtype: object"
"Trial and Improvement and Iterative Methods Select the correct answer to an iteration question to the required degree of accuracy The area of the rectangle on the right is 8  cm^2.  To find the value of x, Sally uses: x_n+1=8/9-x^3_n/9  If x_0=0, what is the value of x to 3 decimal places? ![A rectangle with the base labelled x and the perpendicular height labelled x^2 + 9]() 0.8101","1775    Stops iteration too early when solving equations
Name: MisconceptionName, dtype: object"
"Sharing in a Ratio Given information about one part, work out other parts Jess and Heena share some sweets in the ratio 3 : 5. Jess gets 15 sweets. How many sweets does Heena get? 17","2356    Thinks a difference of one part in a ratio mea...
Name: MisconceptionName, dtype: object"
"Plotting Lines from Tables of Values Determine if a given point lies on a line Tom and Katie are arguing about points on the line      y=2 x-3   Tom says (5,7) lies on the line y=2x-3  Katie says (-5,-7) lies on the line y=2 𝐱-3  Who is correct? Both Tom and Katie","1937    Believes subtracting a positive number from a ...
Name: MisconceptionName, dtype: object"
Rearranging Formula and Equations Rearrange formulae to change the subject where the subject appears once and three or more steps are needed Tom and Katie are discussing rearranging p=√(5-q) to make q the subject Tom says a correct first line of working could be: p^2=5-q Katie says a correct first line of working could be: p+√(q)=√(5) Who is correct? Both Tom and Katie,"483    Thinks that the square root of an expression s...
Name: MisconceptionName, dtype: object"
