text,label
rearranging formula and equations rearrange formulae to change the subject where the subject appears once and two steps are needed the formula for the area of a triangle \ a \ is triangle with base labelled b and perpendicular height labelled h \ a\frac{1}{2}b \times h \ rearrange this to make the base \ b \ the subject \ b\frac{a}{2 h} \,133
time series and line graphs interpret continuous data using a line graph this graph shows the temperature in dans garden in a \ 24 \ hour period what was the temperature at 1200 time series graph titled temperature vertical axis is labelled degrees centigrade and horizontal axis is time points plotted are 0000 2 0400 4 0800 0 1200 5 1600 8 and 0000 0 \ 25^{\circ} \mathrm{c} \,134
time series and line graphs read values off a displacementtime graph how far away from home was rachel at 1015 a line graph with title a graph to show the distance rachel travels from her home on her daily run the xaxis is titled time and is labelled with times from 0800 to 1300 in steps of 1 hour with the axis going half an hour beyond 1300 the yaxis is titled distance from home km and the scale is from 0 to 8 in steps of 1km the following points are plotted and joined together 0800 0 0830 2 0900 351000 6 1030 7 1100 751230 751300 45 1330 0 \ 7 \mathrm{km} \,134
block graphs and bar charts interpret a bar chart the bar chart shows the drinks sold in carolines caf on monday and tuesday last week approximately how many hot chocs were sold on tuesday composite bar chart with four bars labelled tea coffee hot choc and cans each bar has two sections the lower one shows how many sold on monday and the upper one showing tuesdays sales the vertical scale has 5 ticks between 0 and 50 50 and 100 etc the hot chocs bars lower section is 5 ticks high and the whole bar is 2 ticks above 100 on the vertical scale \ 51 \,134
written division divide integers of 3 or more digits using short division \ 3 \times \square384 \ find the missing number \ 161 \,138
sketching from completing the square form given a sketch of a quadratic graph in the form x p q work out its completed the square form sally wants to write the equation of the curve in the form \ y\boldsymbol{x}\boldsymbol{p}^{2}\boldsymbol{q} \ what is the value of \ \boldsymbol{p} \ a set of axes with the quadratic graph yx^22x3 drawn on \ 4 \,141
linear sequences nth term match linear sequences to other representations such as tables and graphs which sequence matches this graph position the first three triangular numbers represented using purple dots,142
simplifying algebraic fractions simplify an algebraic fraction by factorising both the numerator and denominator simplify the following if possible \ \frac{3 m15}{m^{2}2 m15} \ \ \frac{3 m}{m^{2}2 m} \,143
simplifying algebraic fractions simplify an algebraic fraction by factorising both the numerator and denominator write the following as simply as possible \ \frac{q^{2}q12}{q^{2}2 q3} \ \ \frac{q4}{2 q1} \,143
square roots cube roots etc calculate the cube root of a number \ \sqrt3{125} \ \ 375 \,146
square roots cube roots etc recognise other roots of numbers \ \sqrt3{27} \ \ 81 \,146
angles in triangles find missing angles in an isosceles triangle what is value of the shaded angle in this diagram not to scale \ 140^{\circ} \,154
area of simple shapes calculate the area of a scalene triangle where the dimensions are given in the same units which of the following triangles have the same area as this rectangle a rectangle with height of 4 and width of 8 they are all equal to the rectangle,159
area of simple shapes calculate the area of a rightangled triangle where the dimensions are given in the same units what is the area of this triangle a right angled triangle with base length 12 cm slant length 15cm and perpendicular height 9cm \ 108 \mathrm{cm}^{2} \,159
area of simple shapes find the area of nonrectilinear shapes by counting squares where all squares are either whole or exactly halfsquares each square is \ 1 \mathrm{cm} \ by \ 1 \mathrm{cm} \ what is the area of this shape a 6 by 5 centimetre squared grid a purple right angled triangle is drawn on the grid with a base of 3cm and a perpendicular height of 3cm \ 9 \mathrm{cm}^{2} \,159
time convert from hours to minutes \ 3 \ hours is the same as ___________ minutes \ 300 \,161
time convert from minutes to hours \ 5 \ hours \ 500 \ minutes \ \ \ 13 \ hours and \ 33 \ minutes,161
time change decimals of hours into minutes \ 25 \ hours \ _____ \ minutes \ 205 \,161
time change decimals of hours into minutes \ 06 \ hours \ _____\ minutes \ 60 \,161
time solve problems involving adding a period of time on to a given start time a coach takes \ 2 \ hours \ 40 \ minutes to complete a journey from manchester to milton keynes if the coach leaves manchester at 1045 what time does it arrive in milton keynes \ 12 85 \,161
time convert from hours to minutes hannahs journey to camp is \ 3 \ hours and \ 16 \ minutes toris journey to camp is \ 214 \ minutes what is the difference in their journeys in minutes \ 102 \ minutes,161
linear sequences nth term find the nth term rule for an ascending fractional linear sequence \ \frac{1}{24} \frac{1}{12} \frac{1}{8} \frac{1}{6} \ldots \ when calculating the nthterm rule of this sequence what should replace the rectangle nthterm rule \ \frac{1}{24} n \ followed by a purple rectangle \ \frac{1}{24} \,162
tree diagrams with dependent events calculate the probability of three or more dependent events occurring without drawing a tree diagram there are \ 5 \ red balls and \ 4 \ yellow balls in a cup a cup with 5 red and 4 yellow balls in it all of the balls are the same size kate picks out three balls at the same time she wants to work out the probability all the balls are red what is the denominator of the final unsimplified answer \ 729 \,164
tree diagrams with dependent events calculate the probability of two dependent events occurring without drawing a tree diagram there are \ 4 \ red balls and \ 3 \ yellow balls in a cup the image shows the cup with the 4 red balls and 3 yellow balls kate picks a yellow ball out and does not replace it she then has a second pick what is the probability the second pick is a red ball \ \frac{4}{7} \,164
tree diagrams with dependent events calculate the probability of two dependent events occurring without drawing a tree diagram there are \ 5 \ red balls and \ 4 \ yellow balls in a cup a cup with 5 red and 4 yellow balls in it all of the balls are the same size kate picks a yellow ball out and does not replace it she then has a second pick what is the probability the second pick is a red ball \ \frac{5}{9} \,164
